"","fips","SCC","Pollutant","Emissions","type","year","summ"
"651","24510","223007223X","PM25-PRI",0.54,"ON-ROAD","2002",5635780.49823926
"652","24510","223007225B","PM25-PRI",0.0014681358,"ON-ROAD","2002",5635780.49823926
"653","24510","223007225T","PM25-PRI",0.0008254274,"ON-ROAD","2002",5635780.49823926
"654","24510","223007225X","PM25-PRI",0.04,"ON-ROAD","2002",5635780.49823926
"655","24510","223007227B","PM25-PRI",0.01,"ON-ROAD","2002",5635780.49823926
"656","24510","223007227T","PM25-PRI",0.01,"ON-ROAD","2002",5635780.49823926
"657","24510","223007227X","PM25-PRI",0.52,"ON-ROAD","2002",5635780.49823926
"658","24510","223007229B","PM25-PRI",0.01,"ON-ROAD","2002",5635780.49823926
"659","24510","223007229T","PM25-PRI",0.0060878602,"ON-ROAD","2002",5635780.49823926
"660","24510","223007229X","PM25-PRI",0.29,"ON-ROAD","2002",5635780.49823926
"661","24510","223007231B","PM25-PRI",0.0037345233,"ON-ROAD","2002",5635780.49823926
"662","24510","223007231T","PM25-PRI",0.0020996507,"ON-ROAD","2002",5635780.49823926
"663","24510","223007231X","PM25-PRI",0.1,"ON-ROAD","2002",5635780.49823926
"664","24510","223007233B","PM25-PRI",0.0084951016,"ON-ROAD","2002",5635780.49823926
"665","24510","223007233T","PM25-PRI",0.0047761776,"ON-ROAD","2002",5635780.49823926
"666","24510","223007233X","PM25-PRI",0.23,"ON-ROAD","2002",5635780.49823926
"667","24510","223007317B","PM25-PRI",0.0002296671,"ON-ROAD","2002",5635780.49823926
"668","24510","223007317T","PM25-PRI",0.0001291557,"ON-ROAD","2002",5635780.49823926
"669","24510","223007317X","PM25-PRI",0.01,"ON-ROAD","2002",5635780.49823926
"670","24510","223007319B","PM25-PRI",0.0003133374,"ON-ROAD","2002",5635780.49823926
"671","24510","223007319T","PM25-PRI",0.0001762086,"ON-ROAD","2002",5635780.49823926
"672","24510","223007319X","PM25-PRI",0.01,"ON-ROAD","2002",5635780.49823926
"673","24510","223007321B","PM25-PRI",9.6606e-05,"ON-ROAD","2002",5635780.49823926
"674","24510","223007321T","PM25-PRI",5.43274e-05,"ON-ROAD","2002",5635780.49823926
"675","24510","223007321X","PM25-PRI",0.0053392209,"ON-ROAD","2002",5635780.49823926
"676","24510","223007323B","PM25-PRI",0.04,"ON-ROAD","2002",5635780.49823926
"677","24510","223007323T","PM25-PRI",0.02,"ON-ROAD","2002",5635780.49823926
"678","24510","223007323X","PM25-PRI",2.54,"ON-ROAD","2002",5635780.49823926
"679","24510","223007325B","PM25-PRI",0.0034016566,"ON-ROAD","2002",5635780.49823926
"680","24510","223007325T","PM25-PRI",0.0019129616,"ON-ROAD","2002",5635780.49823926
"681","24510","223007325X","PM25-PRI",0.18,"ON-ROAD","2002",5635780.49823926
"682","24510","223007327B","PM25-PRI",0.04,"ON-ROAD","2002",5635780.49823926
"683","24510","223007327T","PM25-PRI",0.02,"ON-ROAD","2002",5635780.49823926
"684","24510","223007327X","PM25-PRI",2.49,"ON-ROAD","2002",5635780.49823926
"685","24510","223007329B","PM25-PRI",0.02,"ON-ROAD","2002",5635780.49823926
"686","24510","223007329T","PM25-PRI",0.01,"ON-ROAD","2002",5635780.49823926
"687","24510","223007329X","PM25-PRI",1.38,"ON-ROAD","2002",5635780.49823926
"688","24510","223007331B","PM25-PRI",0.0086532214,"ON-ROAD","2002",5635780.49823926
"689","24510","223007331T","PM25-PRI",0.0048662418,"ON-ROAD","2002",5635780.49823926
"690","24510","223007331X","PM25-PRI",0.47,"ON-ROAD","2002",5635780.49823926
"691","24510","223007333B","PM25-PRI",0.01,"ON-ROAD","2002",5635780.49823926
"692","24510","223007333T","PM25-PRI",0.01,"ON-ROAD","2002",5635780.49823926
"693","24510","223007333X","PM25-PRI",1.08,"ON-ROAD","2002",5635780.49823926
"694","24510","223007417B","PM25-PRI",0.0007617328,"ON-ROAD","2002",5635780.49823926
"695","24510","223007417T","PM25-PRI",0.0012854596,"ON-ROAD","2002",5635780.49823926
"696","24510","223007417X","PM25-PRI",0.05,"ON-ROAD","2002",5635780.49823926
"697","24510","223007419B","PM25-PRI",0.0010299883,"ON-ROAD","2002",5635780.49823926
"698","24510","223007419T","PM25-PRI",0.0017381533,"ON-ROAD","2002",5635780.49823926
"699","24510","223007419X","PM25-PRI",0.07,"ON-ROAD","2002",5635780.49823926
"700","24510","223007421B","PM25-PRI",0.0003196961,"ON-ROAD","2002",5635780.49823926
"701","24510","223007421T","PM25-PRI",0.0005395021,"ON-ROAD","2002",5635780.49823926
"702","24510","223007421X","PM25-PRI",0.02,"ON-ROAD","2002",5635780.49823926
"703","24510","223007423B","PM25-PRI",0.15,"ON-ROAD","2002",5635780.49823926
"704","24510","223007423T","PM25-PRI",0.25,"ON-ROAD","2002",5635780.49823926
"705","24510","223007423X","PM25-PRI",11.42,"ON-ROAD","2002",5635780.49823926
"706","24510","223007425B","PM25-PRI",0.01,"ON-ROAD","2002",5635780.49823926
"707","24510","223007425T","PM25-PRI",0.01,"ON-ROAD","2002",5635780.49823926
"708","24510","223007425X","PM25-PRI",0.84,"ON-ROAD","2002",5635780.49823926
"709","24510","223007427B","PM25-PRI",0.14,"ON-ROAD","2002",5635780.49823926
"710","24510","223007427T","PM25-PRI",0.25,"ON-ROAD","2002",5635780.49823926
"711","24510","223007427X","PM25-PRI",11.18,"ON-ROAD","2002",5635780.49823926
"712","24510","223007429B","PM25-PRI",0.08,"ON-ROAD","2002",5635780.49823926
"713","24510","223007429T","PM25-PRI",0.14,"ON-ROAD","2002",5635780.49823926
"714","24510","223007429X","PM25-PRI",6.23,"ON-ROAD","2002",5635780.49823926
"715","24510","223007431B","PM25-PRI",0.02,"ON-ROAD","2002",5635780.49823926
"716","24510","223007431T","PM25-PRI",0.04,"ON-ROAD","2002",5635780.49823926
"717","24510","223007431X","PM25-PRI",2.15,"ON-ROAD","2002",5635780.49823926
"718","24510","223007433B","PM25-PRI",0.06,"ON-ROAD","2002",5635780.49823926
"719","24510","223007433T","PM25-PRI",0.11,"ON-ROAD","2002",5635780.49823926
"720","24510","223007433X","PM25-PRI",4.88,"ON-ROAD","2002",5635780.49823926
"721","24510","223007517B","PM25-PRI",3.64102e-05,"ON-ROAD","2002",5635780.49823926
"722","24510","223007517T","PM25-PRI",2.05516e-05,"ON-ROAD","2002",5635780.49823926
"723","24510","223007517X","PM25-PRI",0.0054490396,"ON-ROAD","2002",5635780.49823926
"724","24510","223007519B","PM25-PRI",0.0002636216,"ON-ROAD","2002",5635780.49823926
"725","24510","223007519T","PM25-PRI",0.0001488,"ON-ROAD","2002",5635780.49823926
"726","24510","223007519X","PM25-PRI",0.03,"ON-ROAD","2002",5635780.49823926
"727","24510","223007523B","PM25-PRI",0.03,"ON-ROAD","2002",5635780.49823926
"728","24510","223007523T","PM25-PRI",0.01,"ON-ROAD","2002",5635780.49823926
"729","24510","223007523X","PM25-PRI",4.95,"ON-ROAD","2002",5635780.49823926
"730","24510","223007525B","PM25-PRI",0.0031487704,"ON-ROAD","2002",5635780.49823926
"731","24510","223007525T","PM25-PRI",0.001777314,"ON-ROAD","2002",5635780.49823926
"732","24510","223007525X","PM25-PRI",0.47,"ON-ROAD","2002",5635780.49823926
"733","24510","223007527B","PM25-PRI",0.04,"ON-ROAD","2002",5635780.49823926
"734","24510","223007527T","PM25-PRI",0.02,"ON-ROAD","2002",5635780.49823926
"735","24510","223007527X","PM25-PRI",6.75,"ON-ROAD","2002",5635780.49823926
"736","24510","223007529B","PM25-PRI",0.02,"ON-ROAD","2002",5635780.49823926
"737","24510","223007529T","PM25-PRI",0.01,"ON-ROAD","2002",5635780.49823926
"738","24510","223007529X","PM25-PRI",3.79,"ON-ROAD","2002",5635780.49823926
"739","24510","223007531B","PM25-PRI",0.0085182628,"ON-ROAD","2002",5635780.49823926
"740","24510","223007531T","PM25-PRI",0.0048081086,"ON-ROAD","2002",5635780.49823926
"741","24510","223007531X","PM25-PRI",1.27,"ON-ROAD","2002",5635780.49823926
"742","24510","223007533B","PM25-PRI",0.01,"ON-ROAD","2002",5635780.49823926
"743","24510","223007533T","PM25-PRI",0.0098412569,"ON-ROAD","2002",5635780.49823926
"744","24510","223007533X","PM25-PRI",2.61,"ON-ROAD","2002",5635780.49823926
"745","24510","2260003030","PM25-PRI",0.01,"NON-ROAD","2002",5635780.49823926
"746","24510","2260003040","PM25-PRI",0.00137294430169277,"NON-ROAD","2002",5635780.49823926
"747","24510","2260004015","PM25-PRI",0.18,"NON-ROAD","2002",5635780.49823926
"748","24510","2260004016","PM25-PRI",0.14,"NON-ROAD","2002",5635780.49823926
"749","24510","2260004020","PM25-PRI",2.56,"NON-ROAD","2002",5635780.49823926
"750","24510","2260004021","PM25-PRI",2.57,"NON-ROAD","2002",5635780.49823926
"751","24510","2260004025","PM25-PRI",3.51,"NON-ROAD","2002",5635780.49823926
"752","24510","2260004026","PM25-PRI",1.54,"NON-ROAD","2002",5635780.49823926
"753","24510","2260004030","PM25-PRI",2.29,"NON-ROAD","2002",5635780.49823926
"754","24510","2260004031","PM25-PRI",1.65,"NON-ROAD","2002",5635780.49823926
"755","24510","2260004035","PM25-PRI",0.72,"NON-ROAD","2002",5635780.49823926
"756","24510","2260004036","PM25-PRI",0.27,"NON-ROAD","2002",5635780.49823926
"757","24510","2260004071","PM25-PRI",0.000631148986940389,"NON-ROAD","2002",5635780.49823926
"758","24510","2260006005","PM25-PRI",0.2,"NON-ROAD","2002",5635780.49823926
"759","24510","2260006010","PM25-PRI",1.45,"NON-ROAD","2002",5635780.49823926
"760","24510","2260006015","PM25-PRI",0.000552304598386399,"NON-ROAD","2002",5635780.49823926
"761","24510","2260006035","PM25-PRI",0.00870230700820685,"NON-ROAD","2002",5635780.49823926
"762","24510","2265001050","PM25-PRI",0.05,"NON-ROAD","2002",5635780.49823926
"763","24510","2265003010","PM25-PRI",0.02,"NON-ROAD","2002",5635780.49823926
"764","24510","2265003020","PM25-PRI",0.06,"NON-ROAD","2002",5635780.49823926
"765","24510","2265003030","PM25-PRI",0.02,"NON-ROAD","2002",5635780.49823926
"766","24510","2265003040","PM25-PRI",0.07,"NON-ROAD","2002",5635780.49823926
"767","24510","2265003050","PM25-PRI",0.00174484838498756,"NON-ROAD","2002",5635780.49823926
"768","24510","2265003060","PM25-PRI",0.00155733071733266,"NON-ROAD","2002",5635780.49823926
"769","24510","2265003070","PM25-PRI",0.00712828966788948,"NON-ROAD","2002",5635780.49823926
"770","24510","2265004010","PM25-PRI",0.94,"NON-ROAD","2002",5635780.49823926
"771","24510","2265004011","PM25-PRI",0.12,"NON-ROAD","2002",5635780.49823926
"772","24510","2265004015","PM25-PRI",0.07,"NON-ROAD","2002",5635780.49823926
"773","24510","2265004016","PM25-PRI",0.07,"NON-ROAD","2002",5635780.49823926
"774","24510","2265004025","PM25-PRI",0.00498551503551426,"NON-ROAD","2002",5635780.49823926
"775","24510","2265004026","PM25-PRI",0.0024650487684994,"NON-ROAD","2002",5635780.49823926
"776","24510","2265004030","PM25-PRI",0.0098035347618861,"NON-ROAD","2002",5635780.49823926
"777","24510","2265004031","PM25-PRI",0.06,"NON-ROAD","2002",5635780.49823926
"778","24510","2265004035","PM25-PRI",0.03,"NON-ROAD","2002",5635780.49823926
"779","24510","2265004036","PM25-PRI",0.01,"NON-ROAD","2002",5635780.49823926
"780","24510","2265004040","PM25-PRI",0.09,"NON-ROAD","2002",5635780.49823926
"781","24510","2265004041","PM25-PRI",0.00750560252345168,"NON-ROAD","2002",5635780.49823926
"782","24510","2265004046","PM25-PRI",0.00840792378585319,"NON-ROAD","2002",5635780.49823926
"783","24510","2265004051","PM25-PRI",0.00885682040825486,"NON-ROAD","2002",5635780.49823926
"784","24510","2265004055","PM25-PRI",1.34,"NON-ROAD","2002",5635780.49823926
"785","24510","2265004056","PM25-PRI",0.1,"NON-ROAD","2002",5635780.49823926
"786","24510","2265004066","PM25-PRI",0.01,"NON-ROAD","2002",5635780.49823926
"787","24510","2265004071","PM25-PRI",0.34,"NON-ROAD","2002",5635780.49823926
"788","24510","2265004075","PM25-PRI",0.08,"NON-ROAD","2002",5635780.49823926
"789","24510","2265004076","PM25-PRI",0.01,"NON-ROAD","2002",5635780.49823926
"790","24510","2265006005","PM25-PRI",0.69,"NON-ROAD","2002",5635780.49823926
"791","24510","2265006010","PM25-PRI",0.24,"NON-ROAD","2002",5635780.49823926
"792","24510","2265006015","PM25-PRI",0.11,"NON-ROAD","2002",5635780.49823926
"793","24510","2265006025","PM25-PRI",0.19,"NON-ROAD","2002",5635780.49823926
"794","24510","2265006030","PM25-PRI",0.4,"NON-ROAD","2002",5635780.49823926
"795","24510","2265006035","PM25-PRI",0.01,"NON-ROAD","2002",5635780.49823926
"796","24510","2265010010","PM25-PRI",0.00304990023141727,"NON-ROAD","2002",5635780.49823926
"797","24510","2267003010","PM25-PRI",0.01,"NON-ROAD","2002",5635780.49823926
"798","24510","2267003020","PM25-PRI",1.61,"NON-ROAD","2002",5635780.49823926
"799","24510","2267003030","PM25-PRI",0.01,"NON-ROAD","2002",5635780.49823926
"800","24510","2267003040","PM25-PRI",0.00381810322869569,"NON-ROAD","2002",5635780.49823926
"801","24510","2267003050","PM25-PRI",0.000916694174520671,"NON-ROAD","2002",5635780.49823926
"802","24510","2267003070","PM25-PRI",0.00761991273611784,"NON-ROAD","2002",5635780.49823926
"803","24510","2267004066","PM25-PRI",0.00464719577576033,"NON-ROAD","2002",5635780.49823926
"804","24510","2267006005","PM25-PRI",0.05,"NON-ROAD","2002",5635780.49823926
"805","24510","2267006010","PM25-PRI",0.01,"NON-ROAD","2002",5635780.49823926
"806","24510","2267006015","PM25-PRI",0.01,"NON-ROAD","2002",5635780.49823926
"807","24510","2267006025","PM25-PRI",0.01,"NON-ROAD","2002",5635780.49823926
"808","24510","2267006030","PM25-PRI",0.000238495005760342,"NON-ROAD","2002",5635780.49823926
"809","24510","2267006035","PM25-PRI",0.000236128362303134,"NON-ROAD","2002",5635780.49823926
"810","24510","2268003020","PM25-PRI",0.11,"NON-ROAD","2002",5635780.49823926
"811","24510","2268003030","PM25-PRI",0.000134146204800346,"NON-ROAD","2002",5635780.49823926
"812","24510","2268003040","PM25-PRI",7.30706924514379e-05,"NON-ROAD","2002",5635780.49823926
"813","24510","2268003060","PM25-PRI",0.000387662759749219,"NON-ROAD","2002",5635780.49823926
"814","24510","2268003070","PM25-PRI",0.000550329350517131,"NON-ROAD","2002",5635780.49823926
"815","24510","2268006005","PM25-PRI",0.01,"NON-ROAD","2002",5635780.49823926
"816","24510","2268006010","PM25-PRI",0.000888953305548056,"NON-ROAD","2002",5635780.49823926
"817","24510","2268006015","PM25-PRI",0.00127279470325447,"NON-ROAD","2002",5635780.49823926
"818","24510","2268006020","PM25-PRI",0.04,"NON-ROAD","2002",5635780.49823926
"819","24510","2268010010","PM25-PRI",0.00172414154803846,"NON-ROAD","2002",5635780.49823926
"820","24510","2270003010","PM25-PRI",0.65,"NON-ROAD","2002",5635780.49823926
"821","24510","2270003020","PM25-PRI",4.44,"NON-ROAD","2002",5635780.49823926
"822","24510","2270003030","PM25-PRI",1.61,"NON-ROAD","2002",5635780.49823926
"823","24510","2270003040","PM25-PRI",1.74,"NON-ROAD","2002",5635780.49823926
"824","24510","2270003050","PM25-PRI",0.13,"NON-ROAD","2002",5635780.49823926
"825","24510","2270003060","PM25-PRI",10.21,"NON-ROAD","2002",5635780.49823926
"826","24510","2270003070","PM25-PRI",2.17,"NON-ROAD","2002",5635780.49823926
"827","24510","2270004031","PM25-PRI",7.80857690187986e-05,"NON-ROAD","2002",5635780.49823926
"828","24510","2270004036","PM25-PRI",0.01,"NON-ROAD","2002",5635780.49823926
"829","24510","2270004046","PM25-PRI",0.54,"NON-ROAD","2002",5635780.49823926
"830","24510","2270004056","PM25-PRI",0.11,"NON-ROAD","2002",5635780.49823926
"831","24510","2270004066","PM25-PRI",0.61,"NON-ROAD","2002",5635780.49823926
"832","24510","2270004071","PM25-PRI",0.06,"NON-ROAD","2002",5635780.49823926
"833","24510","2270004076","PM25-PRI",0.00208782313711709,"NON-ROAD","2002",5635780.49823926
"834","24510","2270006005","PM25-PRI",5.3,"NON-ROAD","2002",5635780.49823926
"835","24510","2270006010","PM25-PRI",1.28,"NON-ROAD","2002",5635780.49823926
"836","24510","2270006015","PM25-PRI",3.05,"NON-ROAD","2002",5635780.49823926
"837","24510","2270006025","PM25-PRI",3.17,"NON-ROAD","2002",5635780.49823926
"838","24510","2270006030","PM25-PRI",0.14,"NON-ROAD","2002",5635780.49823926
"839","24510","2270006035","PM25-PRI",0.13,"NON-ROAD","2002",5635780.49823926
"840","24510","2270010010","PM25-PRI",0.06,"NON-ROAD","2002",5635780.49823926
"841","24510","2280002100","PM25-PRI",40.03,"NON-ROAD","2002",5635780.49823926
"842","24510","2280002200","PM25-PRI",0.65,"NON-ROAD","2002",5635780.49823926
"843","24510","2280003000","PM25-PRI",95.84,"NON-ROAD","2002",5635780.49823926
"844","24510","2282005010","PM25-PRI",3.15,"NON-ROAD","2002",5635780.49823926
"845","24510","2282005015","PM25-PRI",1.37,"NON-ROAD","2002",5635780.49823926
"846","24510","2282010005","PM25-PRI",0.05,"NON-ROAD","2002",5635780.49823926
"847","24510","2282020005","PM25-PRI",0.19,"NON-ROAD","2002",5635780.49823926
"848","24510","2282020010","PM25-PRI",0.00464871378426323,"NON-ROAD","2002",5635780.49823926
"849","24510","2285002006","PM25-PRI",9.23,"NON-ROAD","2002",5635780.49823926
"850","24510","2285002008","PM25-PRI",0.02,"NON-ROAD","2002",5635780.49823926
"851","24510","2285002009","PM25-PRI",6.97,"NON-ROAD","2002",5635780.49823926
"852","24510","2285002010","PM25-PRI",23.54,"NON-ROAD","2002",5635780.49823926
"853","24510","2285002015","PM25-PRI",0.21,"NON-ROAD","2002",5635780.49823926
"854","24510","2285004015","PM25-PRI",0.000819003966171294,"NON-ROAD","2002",5635780.49823926
"855","24510","2285006015","PM25-PRI",1.74993074324448e-05,"NON-ROAD","2002",5635780.49823926
"856","24510","50100101","PM25-PRI",24.51,"POINT","2005",5454703.0771284
"857","24510","10200603","PM25-PRI",1.92,"POINT","2005",5454703.0771284
"858","24510","10200402","PM25-PRI",4.47,"POINT","2005",5454703.0771284
"859","24510","20100102","PM25-PRI",0.1,"POINT","2005",5454703.0771284
"860","24510","10300601","PM25-PRI",14.58,"POINT","2005",5454703.0771284
"861","24510","30300303","PM25-PRI",1.7,"POINT","2005",5454703.0771284
"862","24510","30510205","PM25-PRI",4.88,"POINT","2005",5454703.0771284
"863","24510","50200501","PM25-PRI",1.45,"POINT","2005",5454703.0771284
"864","24510","30103501","PM25-PRI",0.35,"POINT","2005",5454703.0771284
"865","24510","30599999","PM25-PRI",257.15,"POINT","2005",5454703.0771284
"866","24510","50190005","PM25-PRI",0.4,"POINT","2005",5454703.0771284
"867","24510","20200102","PM25-PRI",0.9,"POINT","2005",5454703.0771284
"868","24510","30101202","PM25-PRI",0.04,"POINT","2005",5454703.0771284
"869","24510","30103311","PM25-PRI",0.94,"POINT","2005",5454703.0771284
"870","24510","30500198","PM25-PRI",2.13,"POINT","2005",5454703.0771284
"871","24510","10100504","PM25-PRI",1.31,"POINT","2005",5454703.0771284
"872","24510","50300101","PM25-PRI",0.24,"POINT","2005",5454703.0771284
"873","24510","10300502","PM25-PRI",1.67,"POINT","2005",5454703.0771284
"874","24510","30501521","PM25-PRI",2.79,"POINT","2005",5454703.0771284
"875","24510","10500106","PM25-PRI",4.43,"POINT","2005",5454703.0771284
"876","24510","31299999","PM25-PRI",4.19,"POINT","2005",5454703.0771284
"877","24510","20200401","PM25-PRI",0.14,"POINT","2005",5454703.0771284
"878","24510","40200501","PM25-PRI",0.31,"POINT","2005",5454703.0771284
"879","24510","30203201","PM25-PRI",0.18,"POINT","2005",5454703.0771284
"880","24510","30121101","PM25-PRI",25.86,"POINT","2005",5454703.0771284
"881","24510","30590001","PM25-PRI",0.99,"POINT","2005",5454703.0771284
"882","24510","30200899","PM25-PRI",0.64,"POINT","2005",5454703.0771284
"883","24510","30500499","PM25-PRI",41.86,"POINT","2005",5454703.0771284
"884","24510","20300101","PM25-PRI",0.2,"POINT","2005",5454703.0771284
"885","24510","30500402","PM25-PRI",7.1,"POINT","2005",5454703.0771284
"886","24510","30201599","PM25-PRI",138.36,"POINT","2005",5454703.0771284
"887","24510","33000199","PM25-PRI",9.93,"POINT","2005",5454703.0771284
"888","24510","50100103","PM25-PRI",7.95,"POINT","2005",5454703.0771284
"889","24510","30501513","PM25-PRI",5.84,"POINT","2005",5454703.0771284
"890","24510","30100999","PM25-PRI",23.63,"POINT","2005",5454703.0771284
"891","24510","30510198","PM25-PRI",1.21,"POINT","2005",5454703.0771284
"892","24510","33000499","PM25-PRI",1.18,"POINT","2005",5454703.0771284
"893","24510","30301201","PM25-PRI",43.29,"POINT","2005",5454703.0771284
"894","24510","30501517","PM25-PRI",7.2,"POINT","2005",5454703.0771284
"895","24510","30501502","PM25-PRI",0.26,"POINT","2005",5454703.0771284
"896","24510","20300102","PM25-PRI",0.38,"POINT","2005",5454703.0771284
"897","24510","39999999","PM25-PRI",64.88,"POINT","2005",5454703.0771284
"898","24510","30101503","PM25-PRI",0.22,"POINT","2005",5454703.0771284
"899","24510","30201651","PM25-PRI",52.99,"POINT","2005",5454703.0771284
"900","24510","30500103","PM25-PRI",7.26,"POINT","2005",5454703.0771284
"901","24510","30501508","PM25-PRI",8.47,"POINT","2005",5454703.0771284
"902","24510","30203202","PM25-PRI",0.51,"POINT","2005",5454703.0771284
"903","24510","30501504","PM25-PRI",0.29,"POINT","2005",5454703.0771284
"904","24510","30501520","PM25-PRI",24.73,"POINT","2005",5454703.0771284
"905","24510","10200602","PM25-PRI",77.45,"POINT","2005",5454703.0771284
"906","24510","30100902","PM25-PRI",1.63,"POINT","2005",5454703.0771284
"907","24510","50200504","PM25-PRI",2.41,"POINT","2005",5454703.0771284
"908","24510","30500401","PM25-PRI",25.25,"POINT","2005",5454703.0771284
"909","24510","10300602","PM25-PRI",8.84,"POINT","2005",5454703.0771284
"910","24510","30501519","PM25-PRI",8.5,"POINT","2005",5454703.0771284
"911","24510","10300402","PM25-PRI",2.66,"POINT","2005",5454703.0771284
"912","24510","30509203","PM25-PRI",0.53,"POINT","2005",5454703.0771284
"913","24510","10100601","PM25-PRI",13.72,"POINT","2005",5454703.0771284
"914","24510","30100699","PM25-PRI",23.85,"POINT","2005",5454703.0771284
"915","24510","10300603","PM25-PRI",0.46,"POINT","2005",5454703.0771284
"916","24510","10200601","PM25-PRI",159.52,"POINT","2005",5454703.0771284
"917","24510","30501509","PM25-PRI",1.87,"POINT","2005",5454703.0771284
"918","24510","50300501","PM25-PRI",9.06,"POINT","2005",5454703.0771284
"919","24510","50400201","PM25-PRI",1.14,"POINT","2005",5454703.0771284
"920","24510","30301010","PM25-PRI",0.85,"POINT","2005",5454703.0771284
"921","24510","30501301","PM25-PRI",2.42,"POINT","2005",5454703.0771284
"922","24510","10200502","PM25-PRI",0.38,"POINT","2005",5454703.0771284
"923","24510","30101401","PM25-PRI",3.26,"POINT","2005",5454703.0771284
"924","24510","30501402","PM25-PRI",39.89,"POINT","2005",5454703.0771284
"925","24510","30501518","PM25-PRI",0.6,"POINT","2005",5454703.0771284
"926","24510","30183001","PM25-PRI",12.19,"POINT","2005",5454703.0771284
"927","24510","2104008000","PM25-PRI",242.87,"NONPOINT","2005",5454703.0771284
"928","24510","2104008070","PM25-PRI",83.55,"NONPOINT","2005",5454703.0771284
"929","24510","2610030000","PM25-PRI",0,"NONPOINT","2005",5454703.0771284
"930","24510","2311020000","PM25-PRI",57.14,"NONPOINT","2005",5454703.0771284
"931","24510","2311010000","PM25-PRI",1.3,"NONPOINT","2005",5454703.0771284
"932","24510","2801000003","PM25-PRI",347.59,"NONPOINT","2005",5454703.0771284
"933","24510","2102004000","PM25-PRI",2.46,"NONPOINT","2005",5454703.0771284
"934","24510","2103005000","PM25-PRI",0.73,"NONPOINT","2005",5454703.0771284
"935","24510","2103004000","PM25-PRI",12.95,"NONPOINT","2005",5454703.0771284
"936","24510","2294000000","PM25-PRI",26.06,"NONPOINT","2005",5454703.0771284
"937","24510","2302002100","PM25-PRI",24.77,"NONPOINT","2005",5454703.0771284
"938","24510","2103006000","PM25-PRI",1.78,"NONPOINT","2005",5454703.0771284
"939","24510","2810030000","PM25-PRI",13.48,"NONPOINT","2005",5454703.0771284
"940","24510","2610000400","PM25-PRI",0,"NONPOINT","2005",5454703.0771284
"941","24510","2103002000","PM25-PRI",2.03,"NONPOINT","2005",5454703.0771284
"942","24510","2104006000","PM25-PRI",3.11,"NONPOINT","2005",5454703.0771284
"943","24510","2102006000","PM25-PRI",0.67,"NONPOINT","2005",5454703.0771284
"944","24510","2103011000","PM25-PRI",0.92,"NONPOINT","2005",5454703.0771284
"945","24510","2102002000","PM25-PRI",159.78,"NONPOINT","2005",5454703.0771284
"946","24510","2302003100","PM25-PRI",28.14,"NONPOINT","2005",5454703.0771284
"947","24510","2610000500","PM25-PRI",215.35,"NONPOINT","2005",5454703.0771284
"948","24510","2311030000","PM25-PRI",25.89,"NONPOINT","2005",5454703.0771284
"949","24510","2104002000","PM25-PRI",10.2,"NONPOINT","2005",5454703.0771284
"950","24510","2302002200","PM25-PRI",143.04,"NONPOINT","2005",5454703.0771284
"951","24510","2102005000","PM25-PRI",8.98,"NONPOINT","2005",5454703.0771284
"952","24510","2810005000","PM25-PRI",0,"NONPOINT","2005",5454703.0771284
"953","24510","2104011000","PM25-PRI",1.61,"NONPOINT","2005",5454703.0771284
"954","24510","2103007000","PM25-PRI",0.01,"NONPOINT","2005",5454703.0771284
"955","24510","2104004000","PM25-PRI",22.82,"NONPOINT","2005",5454703.0771284
"956","24510","2601000000","PM25-PRI",18.13,"NONPOINT","2005",5454703.0771284
"957","24510","2302003200","PM25-PRI",2.92,"NONPOINT","2005",5454703.0771284
"958","24510","2104007000","PM25-PRI",0.06,"NONPOINT","2005",5454703.0771284
"959","24510","2610000100","PM25-PRI",0,"NONPOINT","2005",5454703.0771284
"960","24510","2102011000","PM25-PRI",0.35,"NONPOINT","2005",5454703.0771284
"961","24510","2810050000","PM25-PRI",10.17,"NONPOINT","2005",5454703.0771284
"962","24510","2102001000","PM25-PRI",40.64,"NONPOINT","2005",5454703.0771284
"963","24510","220100117B","PM25-PRI",0.00257348806189838,"ON-ROAD","2005",5454703.0771284
"964","24510","220100117T","PM25-PRI",0.000966369290836138,"ON-ROAD","2005",5454703.0771284
"965","24510","220100117X","PM25-PRI",0.00228798297757747,"ON-ROAD","2005",5454703.0771284
"966","24510","220100119B","PM25-PRI",0.00257407598837744,"ON-ROAD","2005",5454703.0771284
"967","24510","220100119T","PM25-PRI",0.000966590057942066,"ON-ROAD","2005",5454703.0771284
"968","24510","220100119X","PM25-PRI",0.00241951912175863,"ON-ROAD","2005",5454703.0771284
"969","24510","220100121B","PM25-PRI",0.00175817798299248,"ON-ROAD","2005",5454703.0771284
"970","24510","220100121T","PM25-PRI",0.000660212572256552,"ON-ROAD","2005",5454703.0771284
"971","24510","220100121X","PM25-PRI",0.00165261061920317,"ON-ROAD","2005",5454703.0771284
"972","24510","220100123B","PM25-PRI",2.59,"ON-ROAD","2005",5454703.0771284
"973","24510","220100123T","PM25-PRI",0.97,"ON-ROAD","2005",5454703.0771284
"974","24510","220100123X","PM25-PRI",2.31,"ON-ROAD","2005",5454703.0771284
"975","24510","220100125B","PM25-PRI",0.34,"ON-ROAD","2005",5454703.0771284
"976","24510","220100125T","PM25-PRI",0.12,"ON-ROAD","2005",5454703.0771284
